,id,tweet
296,16694,"['twitter', 'stop', 'right', 'head', 'twitch', 'listen', 'amazing', 'friend', 'grendy', 'plays', 'hatoful', 'boyfriend', 'voice', 'actor', 'making', 'url', 'supportsmallstreamers', 'url']"
297,88221,"['bigg', 'boss', 'telugu', 'many', 'kaushal', 'army', 'cum', 'fans', 'url']"
298,30357,"['conservatives', 'tells', 'philip', 'hammond', 'slash', 'taxes', 'rich', 'corporations', 'regulations', 'less', 'workers', 'environmental', 'protection', 'theres', 'nodeal', 'brexit', 'tory', 'brexit', 'shambles', 'small', 'state', 'url', 'via']"
299,11021,"['yeh', 'un', 'dinon', 'ki', 'baat', 'hai', 'naina', 'talks', 'educating', 'girl', 'making', 'responsible', 'also', 'make', 'play', 'sports', 'bang', 'girl', '💯', '👏', '🏼', 'ps', 'shoes', 'jealous', 'face', 'though', '😂', '😂', '😂', 'burning', '🤣', '😜']"
300,26763,"['daysofsoloharry', 'glad', 'fan', 'someone', '’', 'trying', 'change', 'world', 'kind', 'people', 'allystands', 'women', '’', 'rights', 'donates', 'different', 'causes', 'stands', 'gun', 'control', 'someone', '’', 'successful', 'still', 'continues', 'humble', 'url']"
301,59708,"['casting', 'call', 'show', 'fantastic', 'first', 'didnt', 'think', 'going', 'like', 'finalists', 'shows', 'ended', 'loving', 'ultimately', 'voted', 'amazing', 'business', 'opportunity', 'anna', 'ladd', 'funny', 'really', 'want', 'hear']"
302,78244,"['brexit', 'shambles', 'thursday', 'thoughts', 'eu', 'news', 'lets', 'avoid', 'future', 'border', 'control', 'queues', 'givepeasachance', 'url']"
303,11813,"['democrats', 'yet', 'hear', 'one', 'righteous', 'democrats', 'attack', 'insist', 'ellison', 'resign', 'accused', 'assault', 'heard', 'call', 'cory', 'spartacus', 'booker', 'resign', 'admitted', 'sexual', 'assault', 'stink', 'liberals']"
304,16468,"['obasrants', 'band', '’', 'covers', 'missing', 'good', 'quality', 'audience', 'engagement', 'look', 'link', 'url', 'url']"
305,75637,"['lisax', 'michael', 'kors', 'sooo', 'talented', 'love', 'hr', 'much', 'url']"
306,71071,"['hurricane', 'florence', 'good', 'sporting', 'pinhole', 'eye', 'strengthening', 'url']"
307,17714,"['son', 'knockin', 'fuckin', 'park', 'url']"
308,97610,"['okay', 'anybody', 'go', 'eredivise', 'score', 'goals', 'shit', 'league', 'bundesliga', 'teams', 'competitive', 'euro', 'competitions', 'mexico', '’', 'produced', 'talent', 'like', 'pulisic', 'long', 'time', '’', 'okay', 'maybe', 'guys', 'one', 'day']"
309,63048,"['kalyani', 'stupid', 'teenager', 'totally', 'despise', 'atrocities', 'towards', 'aunty', 'anupriya', 'blames', 'mom', '’', 'death', 'stop', 'listen', 'anupriya', 'side', 'story', 'makes', 'vile', 'accusation', 'tujhse', 'hai', 'raabta', 'zee', 'tvserials']"
310,30075,"['kalyani', 'stupid', 'teenager', 'totally', 'despise', 'atrocities', 'towards', 'aunty', 'anupriya', 'blames', 'mom', '’', 'death', 'stop', 'listen', 'anupriya', 'side', 'story', 'makes', 'vile', 'accusation', 'tujhse', 'hai', 'raabta', 'zee', 'tvserials']"
311,74237,"['seems', 'thats', 'terrorist', 'attack', 'probably', 'isantifa', 'still', 'id', 'look', 'wants', 'get', 'strawberries', 'market', 'completing', 'form']"
312,60466,"['christian', 'america', '–', 'go', 'trump', '’', 'example', 'liberals', 'support', 'open', 'borders', 'guess', 'conservatives', 'support', 'school', 'shootings', 'please', 'explain', 'makes', 'america', 'great']"
313,25685,"['disingenuous', 'person', 'senate', 'senator', 'would', 'hide', 'shame', 'despicable', 'behavior', 'scotus', 'hearings']"
314,16333,"['democrats', 'liberals', 'threatened', 'armed', 'nazis', 'talk', 'disarmament', 'disconnection', 'military', 'lifestyle', 'broadcast', 'armory', 'kill', 'skills', 'right', 'fucking', 'url']"
315,78417,"['wanted', 'tell', 'hang', 'think', '’', 'fun', 'also', 'lmao', 'dick', 'tongue', 'people', 'easily', 'suck', 'haha', 'kidding', 'aside', 'aint', 'want', 'tongue', 'dick', 'looks', 'hella', 'weird', 'choice', 'weird', 'whatever']"
316,78760,"['parikshitsolutions', 'security', 'incidents', 'rarely', 'emerge', 'fully', 'formed', 'flashing', 'lights', 'alert', 'see', '’', 'prepared', 'testing', 'skills', 'following', 'scenario', 'url', 'url']"
317,78261,"['nbc', 'msnbc', 'held', 'accountable', 'inflammatory', 'remakes', 'calling', 'leftist', 'fight']"
318,40790,"['proven', 'fact', 'gun', 'control', 'doesnt', 'work', 'look', 'chicago', 'dont', 'worry', 'others', 'records', 'lets', 'talk', 'selling', 'uranium', 'russia', 'million', 'russia']"
319,63775,"['boycott', 'levi', 'strauss', 'levi', 'strauss', 'teams', 'gun', 'control', 'group', '‘', 'simply', 'cannot', 'stand', 'silently', '’', 'url']"
320,44108,"['analysis', 'supporters', 'peoples', 'party', 'canada', 'would', 'likely', 'bristle', 'called', 'liberal', 'beliefs', 'fit', 'classic', 'definition', 'url', 'donpittis']"
321,98949,"['definitely', 'tad', 'high', 'puerto', 'rico', 'democ', 'rats', 'provide', 'proof', 'providing', 'names', 'locations', 'next', 'kin', '’', 'hard', 'hope', '’', 'mind', 'holding', 'breath', 'url', 'via', 'url']"
322,74414,"['pickett', 'individual', 'needs', 'part', 'team', '’', 'bit', 'loner', 'within', 'family', 'bowtruckles', 'feels', 'bit', 'bullied', 'attachment', 'issues', 'also', 'incredibly', 'agile', 'great', 'value', 'teachers', 'parents', 'atypical', 'url']"
323,51525,"['avalanche', 'im', 'sorry', 'see', 'love', 'asshole', 'know', 'maga']"
324,84550,"['ff', 'alien', 'future', '🙌', '🏻', '👽', '🌃', 'url']"
325,19499,"['creampuffs', 'hollstein', 'forever', 'quick', 'reminder', 'im', 'giveaway', 'anyone', 'attending', 'clexaconlondon', 'interested', 'attending', 'natashas', 'improv', 'workshop', 'dm', 'reply', 'put', 'draw', 'free', 'ticket', 'entries', 'close', 'midnight', 'gmt']"
326,23530,"['familiar', 'wife', 'jhomg', 'crazy', 'wjwaityes', 'interested', 'assistant', 'manager', 'cha', 'bhyou', 'guys', 'look', 'like', 'good', 'pair', 'voare', 'sit', 'jhdont', 'wjlets', 'live', 'life', 'lets', 'newscollision', 'hwy', 'congestion', 'jhwoojin', 'url']"
327,84034,"['broncos', 'hc', 'vance', 'joseph', 'phillip', 'lindsay', 'good', 'football', 'player', 'running', 'back']"
328,79051,"['celineswittin', 'follback', 'erzajullian', 'openfolback', 'celineswittin']"
329,93740,"['restore', 'humanity', 'anti', 'fa', '•', 'september', 'stop', 'fascist', 'nvu', 'amsterdam', 'url', 'ht']"
330,54366,"['bronco', 'nation', 'broncos', 'broncos', 'vs', 'seahawks', 'broncos', 'country', 'crue', 'excited', 'win', 'enjoying', 'cupcake', 'go', 'broncos', 'url']"
331,57284,"['things', 'darth', 'vader', 'would', 'never', 'say', 'yup', 'white', 'mask', 'privilege', 'finest', 'always', 'trying', 'keep', 'black', 'mask', 'black', 'lives', 'matter', 'qanon', 'antifa', 'alex', 'jones', 'infowars', 'star', 'wars', 'maytheforcebewithyou', 'thirdshiftzombies', 'podcast', 'radio', 'white', 'supremacy', 'url']"
332,82565,"['hair', 'pink', '😂', '😂', '😂', 'url']"
333,59700,"['’', 'saying', 'cool', 'feel', 'type', 'way', 'speak', 'fuck']"
334,13433,"['cuckservative', 'traitors', 'worse', 'fortnite', 'players', 'url', 'conservatives', 'trigger', 'warning', 'radio']"
335,80197,"['barbara', 'boxer', 'liberals', 'want', 'use', 'rape', 'political', 'tactic', 'better', 'hard', 'evidence', 'word', 'isnt', 'evidence', 'called', 'hearsay', 'note', 'could', 'say', 'cornered', 'bathroom', 'put', 'hands', 'years', 'ago', 'prove', 'wrong', 'url']"
336,90353,"['gun', 'control', 'doesnt', 'stop', 'kids', 'people', 'getting', 'murdered', 'guns', 'chicago', 'gun', 'control', 'decades', 'multiple', 'shootings', 'every', 'week']"
337,36496,"['self', 'care', 'september', 'making', 'difference', 'url']"
338,93321,"['faux', 'progressives', '’', 'done', 'corrupt', 'democrats', 'years', '’', 'proof', 'ocasiocortez', 'endorses', 'cuomo', 'cuomo', 'flips', 'progressives', 'url', 'via', 'liberals', 'cory', 'booker', 'ocasio', 'cortez']"
339,79309,"['constitution', 'day', 'odd', 'alt', 'right', 'conservatives', 'say', 'ruining', 'constitution', 'want', 'gun', 'control', 'ones', 'ruining', 'constitution', 'getting', 'upset', 'foreigners', 'coming', 'land', 'white', 'wanting', 'live']"
340,80637,"['coercedintoxication', 'staring', 'favorite', 'im', 'feeling', 'effects', 'feel', 'vulnerable', 'forcedintox', 'coercedintox', 'femdom', 'findom']"
341,50793,"['andrew', 'scheer', 'wants', 'support', 'canadian', 'coalitionfor', 'firearms', 'rights', 'seeking', 'weakened', 'guncontrol', 'cpc', 'compromised', 'canadians', '’', 'safety', 'enough', 'votes', 'diluting', 'controls', 'many', 'lives', 'lost', 'conservatives', 'care', 'cdnpoli', 'via', 'url']"
342,84239,"['ready', 'sit', 'watch', 'indakurate', 'passcott', 'play', 'football']"
343,47834,"['eric', 'stallwell', 'democrat', 'calishould', 'worry', 'fixing', 'state', 'instead', 'trying', 'muster', 'sympathy', 'liar', 'prof', 'hunt', 'fox', 'news', 'see', 'liberals', 'fox', 'balanced', 'gives', 'sides']"
344,65426,"['sukh', 'dua', 'samajthe', 'praying', 'hands', 'sc', 'also', 'added', 'person', 'surgically', 'changes', 'hisher', 'sex', 'entitled', 'changed', 'sex', 'cannot', 'discriminated']"
345,81354,"['florence', 'list', 'url', 'hurricane', 'florence', 'feeds', 'trump', 'maga', 'central', 'va', 'great', 'summary', 'impacts', 'blacksburg', 'national', 'weather', 'service', 'severity', 'goes', 'overnight', 'vawx', 'url']"
346,14479,"['dicks', 'url']"
347,47696,"['liberal', 'logic', 'kavanaugh', 'looks', 'predatory', 'therefore', 'hes', 'guilty', 'liberals', 'dangerous', 'people', 'govern', 'anyone', 'anything', 'url']"
348,75438,"['ishqbaaaz', 'let', 'join', 'cast', 'must', 'shot', 'scenes', 'jiffy', 'going', 'vacay', 'nothing', 'groupbaazi', 'shivika', 'focus', 'groupbaazi', 'consists', 'couples', 'shivika', 'scenes', 'toh', 'clip', 'mein', 'nehi', 'thi']"
349,11699,"['children', 'mixed', 'gender', 'studies', 'crap', 'socialism', 'yeah', 'like', 'see', 'one', 'coming', 'mega', 'mbga', 'maga', 'mcga', 'conservatives', 'patriots', 'protect', 'children', 'url']"
350,62379,"['lock', 'strzok', 'mc', 'cabe', 'caught', 'destroying', 'evidence', 'leaving', 'fbi', 'drain', 'swamp', 'drain', 'deep', 'state', 'maga', '🇺', '🇸', '❤', 'url']"
351,71294,"['breaking', 'greece', 'molotov', 'cocktails', 'fly', 'protest', 'honouring', 'killed', 'antifa', 'arti', 'url', 'via', 'url']"
352,55633,"['orrin', 'hatch', '’', 'believe', 'sexist', 'clueless', 'old', 'fart', 'gets', 'weigh', 'another', 'woman', '’', 'charges', 'supreme', 'court', 'nominee', 'spouting', 'old', 'nasty', 'shit', 'spewed', 'years', 'ago', 'anita', 'hill', 'time', '’', 'good', 'riddance', 'neanderthal']"
353,43864,"['brett', 'kavanaugh', 'social', 'issues', 'one', 'justice', 'kennedy', 'areas', 'growing', 'daylight', 'conservatives', 'example', 'area', 'administrative', 'state', 'incl', 'epa']"
354,40013,"['chicago', 'democraticpartystronghold', 'highlydiversepopulation', 'guncontrollaws', 'large', 'radicalleftestablishment', 'obamas', 'continental', 'usa', 'base', 'lived', 'many', 'years', 'think', 'horrified', 'news', 'url']"
355,30399,"['playing', 'arise', 'good', 'william', 'murphy', 'url', 'url', 'chronicles', 'christian', 'radio', 'ccradioco']"
356,47886,"['people', 'disguised', 'good', 'guys', 'wearing', 'black', 'concern', 'bystanders', 'shot', 'fbi', 'antifa', 'vegas', 'shooting']"
357,87934,"['part', 'didnt', 'think', 'hard', 'come', 'gabriel', 'theyre', 'lizard', 'themed', 'glitter', 'bombing', 'antifa', 'mech', 'pilot', 'using', 'superhero', 'powers', 'take', 'corrupt', 'logging', 'companies', 'theyre', 'buff', 'lesbian', 'hearts', 'uniform', 'literally', 'whats', 'love']"
358,46232,"['say', 'shia', 'sunni', 'fight', 'muslim', 'muslim', 'shia', 'sunni']"
359,21869,"['anybody', 'else', 'wake', 'tired', 'put', 'cologne', 'toothbrush', 'morning']"
360,35976,"['aiatravel', 'tips', 'always', 'monitor', 'luggage', 'airport', 'leave', 'luggage', 'unattended', 'accept', 'unopened', 'packages', 'tips', 'travel', 'explore', 'aia', 'aircraft', 'airport', 'caribbean', 'destination', 'travelling', 'connect', 'travel', 'world', 'adventure', 'adventures', 'luggage', 'url']"
361,59337,"['always', 'good', 'day', 'get', 'new', 'member', 'site', 'url']"
362,57732,"['repost', 'theleadersmindset', '•', '•', '•', '📍', 'hola', 'leaders', '🔥', '✔', '️type', '“', 'ready', '”', 'ready', 'follow', 'steps', '“', 'set', 'goals', 'stay', 'quiet', 'smash', 'shit', 'clap', 'damn', '…', 'url']"
363,17563,"['antifa', 'attacked', 'cops', 'arrested', 'rally', 'denver', 'media', 'blackout', 'url']"
364,55899,"['always', 'bond', 'dani', 'minogue', 'target', 'pants']"
365,47396,"['st', 'century', 'hit', 'dont', 'cha', 'pussycat', 'dolls', 'feat', 'busta', 'rhymes', 'url']"
366,46717,"['real', 'smart', 'answer', 'step', 'real', 'smart', 'journey', 'course', 'offered', 'ubc', 'behalf', 'real', 'estate', 'council', 'bc', 'correspondence', 'registered', 'set', 'take', 'realsmart', 'course', 'url']"
367,78260,"['vt', 'back', 'first', 'time', 'since', 'year', 'pole', 'win', 'vermont', 'updates', 'url']"
368,22695,"['another', 'one', 'bite', 'dust', 'url']"
369,27455,"['liberals', 'democrats', 'stand', 'walk', 'away', 'url']"
370,83466,"['beeto', 'demonstrated', 'lose', 'election', 'texas', 'url', 'maga', 'rkba', 'dvc']"
371,48657,"['bitch', 'thinking', 'niggas', 'money', 'tf', '’']"
372,89635,"['extremely', 'back', 'bullshit', 'url']"
373,52335,"['killshot', 'easily', 'shows', 'ya', 'rap', 'god', 'hail']"
374,27360,"['cnn', 'analyst', 'dems', 'seeking', 'another', 'fbi', 'investigation', '‘', '’', 'want', 'politicians', 'telling', 'investigators', '’', 'url', 'sitroom', 'lead', 'outfront', 'ac', 'npr', 'pbsnews', 'pbsnewshour', 'tcot', 'tlot', 'maga', 'sgp', 'nyc', 'boston', 'baltimore', 'cleveland', 'chicago', 'milwaukee']"
375,53971,"['democrat', 'baldwin', 'fundraises', 'k', 'street', 'firm', 'working', 'probono', 'gun', 'control', 'lobby', 'walk', 'away', 'via', 'url']"
376,89603,"['fucking', 'years', 'twitter', 'anniversary', 'url']"
377,86611,"['dems', 'disgusting', 'believe', 'women', 'accuse', 'conservatives', 'abuse', 'crimes', 'liberals', 'accused', 'ignore', 'accusations', 'url']"
378,44222,"['np', 'idpsa', 'leaving', 'commercial', 'hear', 'fdr', 'url']"
379,41078,"['crew', 'eminence', 'front', 'puton', 'msm', 'falls', 'fake', 'issue', 'props', 'political', 'hacktivists', 'experts', 'url', 'tcot', 'emoluments', 'conservatives', 'emolumentsclause', 'law', 'lawyer', 'media', 'watch', 'fake', 'news', 'alert', 'fake', 'news', 'media', 'bias']"
380,44625,"['author', 'confession', 'day', 'tree', 'mcs', 'favorite', 'tried', 'ask', 'lisette', 'responded', 'tree', 'flowers', 'dont', 'know', 'wont', 'give', 'straight', 'answer', 'usually', 'shes', 'difficult', 'suspect', 'teasing', '😅', '💞', 'url']"
381,21197,"['nattyanplaying', 'aozora', 'train', 'si', 'shshe', 'high']"
382,12193,"['christine', 'blasey', 'ford', 'harassed', 'members', 'antifa', 'radical', 'arm', 'democratic', 'party', 'funded', 'george', 'soros', 'vote', 'red', 'save', 'america']"
383,73484,"['antifa', 'excellent', 'idea', 'url']"
384,96283,"['iou', 'project', 'demonstrated', 'quality', 'whitepaper', 'icoinvestor', 'im', 'strongly', 'recommend', 'explore', 'rate', 'please', 'ico', 'crypto', 'tokensale', 'url', 'url']"
385,78289,"['block', 'twitter', 'ads', 'twitter', 'stops', 'shadow', 'banning', 'conservatives']"
386,29485,"['kavanaugh', 'confirmation', 'hearings', 'tuesday', 'thoughts', 'women', 'support', 'kavenaugh', 'fill', 'hearing', 'gallery', 'pack', 'full', 'disruptive', 'liberals', 'cant', 'get', 'stand', 'unison', 'kavanaugh', 'testifies', 'solidarity', 'cc']"
387,67024,"['sure', 'guys', 'call', 'authoritarian', 'left', 'include', 'gun', 'control', 'groups', 'left']"
388,97430,"['백현', 'baekhyun', 'exo', 'x', 'mlb', 'fw', '🔗', 'url', '🔗', 'url', '🔗', 'url', '🔗', 'url', 'url']"
389,63985,"['cent', 'calls', 'joe', 'buddens', 'bullshit', 'instagram', 'url', 'url']"
390,65505,"['potus', 'realdonaldtrump', 'gop', 'lpnational', 'thedemocrats', 'qanon', 'blacklivesmatter', 'antifa', 'isis', 'davos', 'california', 'foxnews', 'cnn', 'wsj', 'nyse', 'wakeupamerica', 'maga', 'mypatriotsupply', 'need', 'url']"
391,29697,"['naomi', 'osaka', 'folks', 'usopen', 'future', 'adorable', 'talented']"
392,26695,"['city', 'chicago', 'democrat', 'run', 'strictest', 'gun', 'control', 'nation', '😏', 'white', 'supremacists', 'running', 'office', 'republicans', 'url', 'via']"
393,86529,"['call', 'vote', 'already', 'democrats', 'game', 'conservatives', 'fight', 'way', 'life', 'end', 'game', 'game', 'sessions', 'please', 'job', 'ashamed', 'allowed', 'happen', 'pray', 'like', 'never']"
394,37332,"['maga', 'sounds', 'fair', 'url']"
395,80612,"['jiyoonfact', 'huge', 'fan', 'beyonce', 'wants', 'sing', 'well', 'sang', 'boy', 'predebut']"
396,89438,"['conservatives', 'know', 'everything', 'rejected', 'eu', 'british', 'people', 'tory', 'mps', 'need', 'step', 'shes', 'failed', 'brexit', 'domestic', 'agenda', 'may', 'must', 'go', 'chuck', 'chequers', 'url']"
397,68755,"['muskoka', 'lakes', 'mayoralty', 'candidate', 'terry', 'ledger', 'says', 'running', 'mayoral', 'campaign', 'via', 'social', 'media', 'say', 'speaks', 'volumes', 'kind', 'behindcloseddoors', 'mayor', 'plans', 'say', 'muskoka', 'give', 'us', 'opinion', 'url']"
398,53675,"['great', 'awakening', 'qanon', 'patriots', 'united', 'wwgwga', 'awake', 'awake', 'see', 'clearly', '❤', '️', '🧡', '💛', '💚', 'check', 'video', 'url', 'url']"
399,31195,"['million', 'buyout', 'could', 'easily', 'go', 'cable', 'news', '’', 'path', 'chooses', 'good']"
400,20522,"['bb', 'actually', 'question', 'people', 'want', 'jc', 'win', 'angela', 'way', 'meaner', 'says', 'n', 'word', 'repeatly', 'makes', 'fun', 'eating', 'disorders', 'sexually', 'harasses', 'houseguests', 'much', 'underdog', 'win', 'dont', 'use', 'excuse', 'bb', 'tangela']"
401,52866,"['new', 'video', '🍆', '🍑', '💦', 'sex', 'toys', 'anyone', 'url', 'url']"
402,65428,"['best', 'way', 'awomans', 'heart', 'wake', 'napping']"
403,94260,"['surprised', 'starts', 'top', 'karma', 'bitch', 'watch', 'url']"
404,93256,"['sure', 'send', 'lefts', 'antifa', 'thugs']"
405,78364,"['note', 'stalker', 'n', 'empire', 'remember', 'one', 'thing', 'may', 'incumbent', 'central', 'govt', 'india', 'nature', 'life', 'ancestors', 'parents', 'lived', 'true', 'nature', 'get', 'trapping', 'nature', 'trapping', 'time', 'tell']"
406,70324,"['alright', 'let', 'get', 'right', 'god', 'bc', 'mother', 'nature', 'like', 'fuck', 'humans', 'url']"
407,96847,"['farticus', 'maybe']"
408,89329,"['hillary', 'least', 'angry', 'democrats', 'world', 'war', 'q', 'wwgwga', 'maga', 'red', 'tsunami', 'america', 'first', 'walk', 'away', 'truth', 'url']"
409,40929,"['codetrain', 'queens', 'rachel', 'joined', 'codetrain', 'helped', 'organize', 'codetrain', 'app', 'developer', 'bootcamp', 'trained', 'front', 'end', 'developer', 'currently', 'community', 'manager', 'ardent', 'advocate', 'digital', 'skills', 'youth', 'especially', 'women', 'keep', 'shining', 'rachel', 'url']"
410,24798,"['movie', 'fights', 'live', 'thinking', 'know', 'url']"
411,99947,"['boycott', 'levi', 'strauss', 'supporting', 'leftist', 'gun', 'control', 'orgs', 'url']"
412,94203,"['idol', 'idols', 'bois', '💜', '😍', 'thatll', 'never', 'changeyouve', 'taught', 'alot', 'continue', 'teach', 'things', 'help', 'difficult', 'little', 'big', 'things', 'life', '👌', '👼', 'thankyou', 'bbs', 'url']"
413,11100,"['antifa', 'recruiting', 'designated', 'terrorist', 'organization', 'url']"
414,83240,"['hypocrites', 'democrats', 'hate', 'america', 'liberalism', 'amental', 'disorder', 'everything', 'liberals', 'touch', 'turns', 'absolute', 'shit', 'url']"
415,14591,"['national', 'dayof', 'encouragement', 'twitter', 'family', '’', 'amazing', 'way', '💟', '☮', '️', 'url']"
416,66094,"['happy', 'rmday', 'bought', 'pizza', 'chocolates', 'enough', 'money', 'cake', 'plan', 'make', 'tradition', 'buy', 'pizza', 'birthday', 'loved', 'ones', 'even', 'acquainted', 'never', 'meet', 'still', 'close', 'person', 'mе', 'thank', 'luv', 'u', '생일', '축하합니다', 'url']"
417,59164,"['republicans', 'put', 'wallin', 'budgetyou', 'going', 'loose', 'pres', 'trump', 'followers', 'u', 'r', 'support', 'url']"
418,90036,"['liberals', 'pushing', 'gayagenda', 'republicans', 'pushing', 'zionistagenda']"
419,24047,"['vaquita', 'marina', 'save', 'vaquita', 'less', 'vaquitas', 'left', 'extinguishing', 'please', 'help', 'voicel', 'url']"
420,81890,"['said', 'media', 'money', 'soros', 'dip', 'shit', 'waters', 'creating', 'civil', 'war']"
421,26010,"['liberals', 'dept', 'agriculture', 'paid', 'presenter', 'shoot', 'bio', 'security', 'video', 'auspol', 'lnp', 'nswpol', 'springst', 'qldpol', 'lnpmemes', 'lnpwaste', 'url']"
422,72037,"['texas', 'ted', 'cruz', 'campaign', 'sending', 'people', 'solicitations', 'disguised', 'official', 'looking', 'county', 'summons', 'elderly', 'residents', 'confused', 'notice', 'appear', 'skeezy', 'url']"
423,56312,"['success', 'health', 'show', 'best', 'way', 'create', 'exclusive', 'online', 'traffic', 'economy', 'never', 'short', 'qualified', 'prospects', 'sales', 'url', 'url']"
424,10860,"['lemme', 'guess', 'gun', 'control', '’', 'anyone', 'talk', '’', 'canadian', 'even', 'know', 'whyme']"
425,38829,"['really', 'dont', 'care', 'shes', 'married', 'black', 'man', 'clueless', 'real', 'problems', 'black', 'people', 'facing', 'america', 'today']"
426,78301,"['tf', 'saw', 'shit', 'url']"
427,56599,"['fake', 'news', 'media', 'enemy', 'people', 'want', 'control', 'minds', 'controlling', 'information', 'get', 'get', 'st', 'amendment', 'may', 'protect', 'elitist', 'propaganda', 'legitimize', 'make', 'palatable', 'engaged', 'public', 'url']"
428,94607,"['anyone', 'finds', 'mnetas', 'behavior', 'funny', 'fuck', 'die']"
429,72531,"['good', 'morning', 'america', 'tuesday', 'motivation', 'thankyou', 'father', 'god', 'americanpeople', 'begin', 'see', 'truth', 'governmentcorruption', 'media', 'corruption', 'redaction', 'declassify', 'fisa', 'declassification', 'completely', 'obama', 'hillary', 'clinton', 'lies', 'leakers', 'liberals', 'url']"
430,37214,"['stop', 'bias', 'red', 'censorship', 'account', 'suspended', 'apparently', 'promoting', 'hate', 'speech', 'yet', 'antifa', 'terrorist', 'organizations', 'actively', 'running', 'since', 'customer', 'service', 'refuses', 'reply', 'emails', 'care', 'explain', 'makes', 'sense', 'url']"
431,84952,"['bepannaah', 'bepannaah', '–', 'hands', 'bepannaah', 'tops', 'list', 'adhiyal', 'aditya', 'trying', 'convince', 'ziddi', 'zoya', 'love', 'giving', 'us', 'lots', 'url']"
432,98575,"['difference', 'stated', 'inane', 'asinine', 'comment', 'solidified', 'bring', 'facts', 'truth', 'lies', 'bullshit', 'present', 'single', 'shred', 'credible', 'evidence', 'support', 'single', 'thing', 'youve', 'said', 'lies', 'youve', 'got']"
433,58342,"['damn', 'felt', 'shit', 'loud', 'lol']"
434,53914,"['protege', 'k', 'master', 'teacher', 'excited', 'report', 'proud', 'owner', 'supporter', 'products', 'made', 'bravo', 'usopen']"
435,76324,"['tsk', 'stays', 'drop', 'foto', 'han', 'jisung', 'dong', 'please', '😥']"
436,18730,"['years', 'ago', 'today', 'taylor', 'swift', 'released', 'smash', 'hit', '‘', 'love', 'story', '’', 'quote', 'tweet', 'telling', 'moment', 'first', 'heard', 'song', 'years', 'love', 'story', 'url']"
437,39429,"['msnbc', 'hardball', 'bingo', 'absolutely', 'correct', 'cannot', 'bring', 'president', 'obama', '’', 'get', 'president', 'obama', 'humiliated', 'white', 'house', 'correspondents', 'dinner', 'guarantee', 'definite', 'driver', 'hate', 'president', 'obama']"
438,72893,"['yes', 'supposed', 'believe', 'kavanaugh', 'seemed', 'heavy', 'drinker', 'high', 'school', 'perfect', 'memory', 'everything', 'mixed', 'blame', 'victim', 'equivocatingmisrepresenting', 'believed', 'stop', 'kavanaugh']"
439,18786,"['cnn', 'fake', 'news', 'wonder', 'ratings', 'suck', 'cnnisajoke', 'fake', 'news', 'maga', 'url']"
440,61004,"['liberals', 'lying', 'nothing', 'new', 'claim', '’', 'track', 'meet', 'emissions', 'targets', 'false', 'url', 'auspol', 'lnp', 'nswpol', 'springst', 'qldpol', 'wapol', 'lnpmemes', 'url']"
441,46603,"['chefs', 'need', 'new', 'pans', 'find', 'looking', 'url', 'stock', 'top', 'brands', 'beka', 'chef', 'mauviel', 'woll', '🍳', '🥘', '🍲', 'chef', 'restaurants', 'url']"
442,73236,"['boycott', 'nfl', 'particularly']"
443,35785,"['b', 'album', 'definitely', 'worth', 'fucking', 'wait']"
444,84045,"['days', 'bbc', 'radio', '’', 'festival', 'day', 'decide', 'tell', 'us', 'headline', 'act', '’', 'coming', 'anymore', 'thanks', 'lot', '’', 'paid', 'fortune', 'see', 'tonne', 'acts', 'shit', 'interest', '😑', '👍', '🏻']"
445,67049,"['joe', 'scarborough', 'vile', 'excuse', 'journalist', 'criticizing', 'trump', 'yet', 'refuses', 'come', 'clean', 'death', 'intern', 'office', 'stop', 'talking', 'everyone', 'else', 'start', 'talking', 'involvement', 'loriklausutis']"
446,57804,"['fans', 'happy', 'spreads', 'love', 'learned', 'appreciate', 'support', 'lgbtq', 'love', 'never', 'failed', 'make', 'happy', 'love', 'harry', 'styles', 'harry', 'styles', 'best']"
447,82273,"['’', 'nobody', 'shit', 'ask', 'including']"
448,68340,"['power', 'lessons', 'certain', 'testimonies', 'comes', 'rest', 'comes', 'strength', 'wicked', 'removed', 'major', 'vacuum', 'life', 'whether', 'aware', 'attracting', 'mockery', 'september', 'remember', 'day', 'url']"
449,78646,"['long', 'jamule']"
450,13582,"['missing', 'imelda', 'algiers', 'last', 'seen', 'pm', 'sunday', '’', '”', 'tall', 'weighs', 'pounds', 'white', 'hair', 'unknown', 'imelda', 'wearing', 'imelda', 'diagnosed', 'alzheimer', '’', 'disease', 'west', 'bend', 'url']"
451,36455,"['unique', 'heritage', 'get', 'irish', 'dad', 'side', 'family', 'since', 'last', 'name', 'irish', 'cause', '’', 'proud', 'irish', '☘', '️', '💚', 'url']"
452,98994,"['travel', 'movies', 'unix', 'fortune', 'combined', 'visit', 'salisbury', 'see', 'sights', 'wherever', 'go', 'old', 'travel', 'international', 'spy', 'find', 'centre', 'vast', 'international', 'conspiracy', 'return', 'home', 'recall', 'recall', 'recall']"
453,92967,"['save', 'shadowhunters', 'malec', 'forever', 'read', 'mansikkas', 'latest', 'cause', 'awesome', 'url']"
454,70762,"['well', 'spentpanthers', 'douch']"
